FID,FID_Fish4,Id,POINT_X,POINT_Y,FID_Unconv,NAME,SHAPEAREA,OBJECTID,NEAR_FID,NEAR_DIST,NEAR_ANGLE,NEAR_FC,RASTERVALU
681,4557,0,-120.354082485999996,55.290350046599997,0,Montney Basin,26607264166.200000762939453,4,0,0.378623678221000,-123.470980783000002,CTB,239.3459930
682,4558,0,-120.331624603999998,55.290350046599997,0,Montney Basin,26607264166.200000762939453,4,0,0.391009527352000,-123.470980783000002,CTB,235.9499969
683,4559,0,-120.309166720999997,55.290350046599997,0,Montney Basin,26607264166.200000762939453,4,0,0.403395376482000,-123.470980783000002,CTB,229.6289978
684,4560,0,-120.286708838999999,55.290350046599997,0,Montney Basin,26607264166.200000762939453,4,0,0.415304681363000,-119.274028281000000,CTB,228.9609985
685,4561,0,-120.264250957000002,55.290350046599997,0,Montney Basin,26607264166.200000762939453,4,0,0.426286295993000,-119.274028281000000,CTB,230.8170013
686,4562,0,-120.241793075000004,55.290350046599997,0,Montney Basin,26607264166.200000762939453,4,0,0.437267910622000,-119.274028281000000,CTB,231.8320007
687,4563,0,-120.219335193000006,55.290350046599997,0,Montney Basin,26607264166.200000762939453,4,0,0.448249525251000,-119.274028281000000,CTB,235.6880035
688,4564,0,-120.196877310999994,55.290350046599997,0,Montney Basin,26607264166.200000762939453,4,0,0.459231139881000,-119.274028281000000,CTB,241.0670013
689,4565,0,-120.174419428999997,55.290350046599997,0,Montney Basin,26607264166.200000762939453,4,0,0.470212754510000,-119.274028281000000,CTB,244.0260010
690,4566,0,-120.151961546999999,55.290350046599997,0,Montney Basin,26607264166.200000762939453,4,0,0.481194369139000,-119.274028281000000,CTB,250.1869965
691,4567,0,-120.129503665000001,55.290350046599997,0,Montney Basin,26607264166.200000762939453,4,0,0.492175983768000,-119.274028281000000,CTB,255.4420013
692,4568,0,-120.107045782000000,55.290350046599997,0,Montney Basin,26607264166.200000762939453,4,0,0.503157598398000,-119.274028281000000,CTB,258.2560120
693,4569,0,-120.084587900000002,55.290350046599997,0,Montney Basin,26607264166.200000762939453,4,0,0.514139213027000,-119.274028281000000,CTB,263.4570007
694,4570,0,-120.062130018000005,55.290350046599997,0,Montney Basin,26607264166.200000762939453,4,0,0.525120827656000,-119.274028281000000,CTB,271.3340149
695,4571,0,-120.039672135999993,55.290350046599997,0,Montney Basin,26607264166.200000762939453,4,0,0.536102442285000,-119.274028281000000,CTB,273.1400146
696,4572,0,-120.017214253999995,55.290350046599997,0,Montney Basin,26607264166.200000762939453,4,0,0.547084056915000,-119.274028281000000,CTB,276.1329956
697,4694,0,-120.960445301999997,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.053872271391000,-128.241186411000001,CTB,303.1780090
698,4695,0,-120.937987419999999,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.067238843566200,-123.474326880999996,CTB,292.5889893
699,4696,0,-120.915529538000001,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.079625786725100,-123.474326880999996,CTB,294.9649963
700,4697,0,-120.893071656000004,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.092012729884000,-123.474326880999996,CTB,294.5629883
701,4698,0,-120.870613774000006,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.104399673043000,-123.474326880999996,CTB,296.2900085
702,4699,0,-120.848155891999994,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.116786616202000,-123.474326880999996,CTB,295.0369873
703,4700,0,-120.825698009999996,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.129173559361000,-123.474326880999996,CTB,294.3269958
704,4701,0,-120.803240127999999,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.141560502520000,-123.474326880999996,CTB,298.8439941
705,4702,0,-120.780782246000001,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.153947445679000,-123.474326880999996,CTB,295.7250061
706,4703,0,-120.758324363000000,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.166334388837000,-123.474326880999996,CTB,296.0880127
707,4704,0,-120.735866481000002,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.178721331996000,-123.474326880999996,CTB,293.7789917
708,4705,0,-120.713408599000005,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.191108275155000,-123.474326880999996,CTB,291.7399902
709,4706,0,-120.690950717000007,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.203495218314000,-123.474326880999996,CTB,290.4209900
710,4707,0,-120.668492834999995,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.215882161473000,-123.474326880999996,CTB,287.6329956
711,4708,0,-120.646034952999997,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.228269104632000,-123.474326880999996,CTB,284.6350098
712,4709,0,-120.623577071000000,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.240656047791000,-123.474326880999996,CTB,283.0530090
713,4710,0,-120.601119189000002,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.253042990950000,-123.474326880999996,CTB,279.2879944
714,4711,0,-120.578661307000004,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.265429934109000,-123.474326880999996,CTB,277.5679932
715,4712,0,-120.556203425000007,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.277816557819000,-123.470980783000002,CTB,273.7269897
716,4713,0,-120.533745542000005,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.290202406950000,-123.470980783000002,CTB,269.9490051
717,4714,0,-120.511287659999994,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.302588256081000,-123.470980783000002,CTB,268.0660095
718,4715,0,-120.488829777999996,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.314974105212000,-123.470980783000002,CTB,264.1260071
719,4716,0,-120.466371895999998,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.327359954342000,-123.470980783000002,CTB,259.9660034
720,4717,0,-120.443914014000001,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.339745803473000,-123.470980783000002,CTB,257.8160095
721,4718,0,-120.421456132000003,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.352131652604000,-123.470980783000002,CTB,253.4320068
722,4719,0,-120.398998250000005,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.364517501735000,-123.470980783000002,CTB,249.1459961
723,4720,0,-120.376540367999993,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.376903350865000,-123.470980783000002,CTB,247.1069946
724,4721,0,-120.354082485999996,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.389289199996000,-123.470980783000002,CTB,243.3769989
725,4722,0,-120.331624603999998,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.401675049127000,-123.470980783000002,CTB,238.8619995
726,4723,0,-120.309166720999997,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.414060898258000,-123.470980783000002,CTB,237.9810028
727,4724,0,-120.286708838999999,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.426446747388000,-123.470980783000002,CTB,237.5130005
728,4725,0,-120.264250957000002,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.437439288409000,-119.274028281000000,CTB,238.7330017
729,4726,0,-120.241793075000004,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.448420903038000,-119.274028281000000,CTB,240.0110016
730,4727,0,-120.219335193000006,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.459402517667000,-119.274028281000000,CTB,243.7879944
731,4728,0,-120.196877310999994,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.470384132296000,-119.274028281000000,CTB,248.8280029
732,4729,0,-120.174419428999997,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.481365746926000,-119.274028281000000,CTB,251.6410065
733,4730,0,-120.151961546999999,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.492347361555000,-119.274028281000000,CTB,257.6990051
734,4731,0,-120.129503665000001,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.503328976184000,-119.274028281000000,CTB,262.1919861
735,4732,0,-120.107045782000000,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.514310590813000,-119.274028281000000,CTB,265.0669861
736,4733,0,-120.084587900000002,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.525292205443000,-119.274028281000000,CTB,269.8089905
737,4734,0,-120.062130018000005,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.536273820072000,-119.274028281000000,CTB,273.7950134
738,4735,0,-120.039672135999993,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.547255434701000,-119.274028281000000,CTB,275.4280090
739,4736,0,-120.017214253999995,55.303135908500003,0,Montney Basin,26607264166.200000762939453,4,0,0.558237049331000,-119.274028281000000,CTB,278.1040039
740,4857,0,-120.982903183999994,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.050010381190100,-128.241186411000001,CTB,297.9070129
741,4858,0,-120.960445301999997,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.063911206986500,-128.241186411000001,CTB,302.0589905
742,4859,0,-120.937987419999999,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.077812032782900,-128.241186411000001,CTB,291.3489990
743,4860,0,-120.915529538000001,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.090287460249100,-123.474326880999996,CTB,293.7359924
744,4861,0,-120.893071656000004,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.102674403408000,-123.474326880999996,CTB,293.3450012
745,4862,0,-120.870613774000006,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.115061346567000,-123.474326880999996,CTB,295.1530151
746,4863,0,-120.848155891999994,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.127448289726000,-123.474326880999996,CTB,293.9460144
747,4864,0,-120.825698009999996,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.139835232885000,-123.474326880999996,CTB,293.2650146
748,4865,0,-120.803240127999999,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.152222176044000,-123.474326880999996,CTB,297.9620056
749,4866,0,-120.780782246000001,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.164609119203000,-123.474326880999996,CTB,294.9060059
750,4867,0,-120.758324363000000,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.176996062361000,-123.474326880999996,CTB,295.3469849
751,4868,0,-120.735866481000002,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.189383005520000,-123.474326880999996,CTB,293.1419983
752,4869,0,-120.713408599000005,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.201769948679000,-123.474326880999996,CTB,291.2300110
753,4870,0,-120.690950717000007,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.214156891838000,-123.474326880999996,CTB,289.9769897
754,4871,0,-120.668492834999995,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.226543834997000,-123.474326880999996,CTB,287.3330078
755,4872,0,-120.646034952999997,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.238930778156000,-123.474326880999996,CTB,284.5000000
756,4873,0,-120.623577071000000,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.251317721315000,-123.474326880999996,CTB,283.0079956
757,4874,0,-120.601119189000002,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.263704664474000,-123.474326880999996,CTB,279.4129944
758,4875,0,-120.578661307000004,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.276091607633000,-123.474326880999996,CTB,277.8039856
759,4876,0,-120.556203425000007,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.288478550792000,-123.474326880999996,CTB,274.1839905
760,4877,0,-120.533745542000005,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.300864492175000,-123.470980783000002,CTB,270.6709900
761,4878,0,-120.511287659999994,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.313250341306000,-123.470980783000002,CTB,268.9509888
762,4879,0,-120.488829777999996,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.325636190437000,-123.470980783000002,CTB,265.3750000
763,4880,0,-120.466371895999998,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.338022039568000,-123.470980783000002,CTB,261.6369934
764,4881,0,-120.443914014000001,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.350407888698000,-123.470980783000002,CTB,259.7210083
765,4882,0,-120.421456132000003,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.362793737829000,-123.470980783000002,CTB,255.8509979
766,4883,0,-120.398998250000005,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.375179586960000,-123.470980783000002,CTB,252.1620026
767,4884,0,-120.376540367999993,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.387565436091000,-123.470980783000002,CTB,252.0229950
768,4885,0,-120.354082485999996,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.399951285221000,-123.470980783000002,CTB,245.3820038
769,4886,0,-120.331624603999998,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.412337134352000,-123.470980783000002,CTB,243.5110016
770,4887,0,-120.309166720999997,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.424722983483000,-123.470980783000002,CTB,242.8439941
771,4888,0,-120.286708838999999,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.437108832614000,-123.470980783000002,CTB,242.7109985
772,4889,0,-120.264250957000002,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.448588687206000,-119.274028281000000,CTB,244.0540009
773,4890,0,-120.241793075000004,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.459570301835000,-119.274028281000000,CTB,245.3009949
774,4891,0,-120.219335193000006,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.470551916465000,-119.274028281000000,CTB,248.8480072
775,4892,0,-120.196877310999994,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.481533531094000,-119.274028281000000,CTB,253.4830017
776,4893,0,-120.174419428999997,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.492515145723000,-119.274028281000000,CTB,256.0539856
777,4894,0,-120.151961546999999,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.503496760352000,-119.274028281000000,CTB,261.6140137
778,4895,0,-120.129503665000001,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.514478374982000,-119.274028281000000,CTB,265.5910034
779,4896,0,-120.107045782000000,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.525459989611000,-119.274028281000000,CTB,268.2460022
780,4897,0,-120.084587900000002,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.536441604240000,-119.274028281000000,CTB,272.5820007
781,4898,0,-120.062130018000005,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.547423218869000,-119.274028281000000,CTB,276.2059937
782,4899,0,-120.039672135999993,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.558404833499000,-119.274028281000000,CTB,277.6719971
783,4900,0,-120.017214253999995,55.315917650599999,0,Montney Basin,26607264166.200000762939453,4,0,0.569386448128000,-119.274028281000000,CTB,280.0390015
784,5021,0,-120.982903183999994,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.060046081629300,-128.241186411000001,CTB,296.8259888
785,5022,0,-120.960445301999997,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.073946907425600,-128.241186411000001,CTB,301.0360107
786,5023,0,-120.937987419999999,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.087847733222100,-128.241186411000001,CTB,289.6669922
787,5024,0,-120.915529538000001,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.100945697933000,-123.474326880999996,CTB,292.6270142
788,5025,0,-120.893071656000004,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.113332641092000,-123.474326880999996,CTB,292.2479858
789,5026,0,-120.870613774000006,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.125719584250000,-123.474326880999996,CTB,294.1329956
790,5027,0,-120.848155891999994,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.138106527409000,-123.474326880999996,CTB,292.9719849
791,5028,0,-120.825698009999996,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.150493470568000,-123.474326880999996,CTB,292.3169861
792,5029,0,-120.803240127999999,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.162880413727000,-123.474326880999996,CTB,297.1839905
793,5030,0,-120.780782246000001,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.175267356886000,-123.474326880999996,CTB,295.3529968
794,5031,0,-120.758324363000000,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.187654300045000,-123.474326880999996,CTB,294.7000122
795,5032,0,-120.735866481000002,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.200041243204000,-123.474326880999996,CTB,292.5910034
796,5033,0,-120.713408599000005,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.212428186363000,-123.474326880999996,CTB,290.7980042
797,5034,0,-120.690950717000007,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.224815129522000,-123.474326880999996,CTB,289.6069946
798,5035,0,-120.668492834999995,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.237202072681000,-123.474326880999996,CTB,287.1010132
799,5036,0,-120.646034952999997,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.249589015840000,-123.474326880999996,CTB,284.4230042
800,5037,0,-120.623577071000000,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.261975958998000,-123.474326880999996,CTB,283.0190125
801,5038,0,-120.601119189000002,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.274362902157000,-123.474326880999996,CTB,280.0710144
802,5039,0,-120.578661307000004,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.286749845316000,-123.474326880999996,CTB,278.0790100
803,5040,0,-120.556203425000007,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.299136788475000,-123.474326880999996,CTB,274.9089966
804,5041,0,-120.533745542000005,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.311523141428000,-123.470980783000002,CTB,271.4100037
805,5042,0,-120.511287659999994,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.323908990558000,-123.470980783000002,CTB,269.8450012
806,5043,0,-120.488829777999996,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.336294839689000,-123.470980783000002,CTB,266.6189880
807,5044,0,-120.466371895999998,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.348680688820000,-123.470980783000002,CTB,265.2099915
808,5045,0,-120.443914014000001,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.361066537951000,-123.470980783000002,CTB,263.4710083
809,5046,0,-120.421456132000003,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.373452387081000,-123.470980783000002,CTB,259.9949951
810,5047,0,-120.398998250000005,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.385838236212000,-123.470980783000002,CTB,252.9380035
811,5048,0,-120.376540367999993,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.398224085343000,-123.470980783000002,CTB,251.7660065
812,5049,0,-120.354082485999996,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.410609934473000,-123.470980783000002,CTB,249.3639984
813,5050,0,-120.331624603999998,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.422995783604000,-123.470980783000002,CTB,247.9629974
814,5051,0,-120.309166720999997,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.435381632735000,-123.470980783000002,CTB,247.4859924
815,5052,0,-120.286708838999999,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.447767481866000,-123.470980783000002,CTB,247.6459961
816,5053,0,-120.264250957000002,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.459734492988000,-119.274028281000000,CTB,249.0839996
817,5054,0,-120.241793075000004,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.470716107617000,-119.274028281000000,CTB,250.2969971
818,5055,0,-120.219335193000006,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.481697722247000,-119.274028281000000,CTB,253.6230011
819,5056,0,-120.196877310999994,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.492679336876000,-119.274028281000000,CTB,257.8810120
820,5057,0,-120.174419428999997,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.503660951505000,-119.274028281000000,CTB,260.2290039
821,5058,0,-120.151961546999999,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.514642566135000,-119.274028281000000,CTB,265.3280029
822,5059,0,-120.129503665000001,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.525624180764000,-119.274028281000000,CTB,268.8359985
823,5060,0,-120.107045782000000,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.536605795393000,-119.274028281000000,CTB,271.2890015
824,5061,0,-120.084587900000002,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.547587410022000,-119.274028281000000,CTB,275.2500000
825,5062,0,-120.062130018000005,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.558569024652000,-119.274028281000000,CTB,278.5360107
826,5063,0,-120.039672135999993,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.569550639281000,-119.274028281000000,CTB,279.8450012
827,5064,0,-120.017214253999995,55.328695273599998,0,Montney Basin,26607264166.200000762939453,4,0,0.580532253910000,-119.274028281000000,CTB,287.2080078
828,5184,0,-121.005361066999996,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.056177721659300,-128.241186411000001,CTB,290.8410034
829,5185,0,-120.982903183999994,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.070078547455700,-128.241186411000001,CTB,295.8410034
830,5186,0,-120.960445301999997,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.083979373252100,-128.241186411000001,CTB,295.9299927
831,5187,0,-120.937987419999999,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.097880199048500,-128.241186411000001,CTB,288.6220093
832,5188,0,-120.915529538000001,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.111600500353000,-123.474326880999996,CTB,287.9880066
833,5189,0,-120.893071656000004,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.123987443512000,-123.474326880999996,CTB,291.2659912
834,5190,0,-120.870613774000006,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.136374386671000,-123.474326880999996,CTB,293.2250061
835,5191,0,-120.848155891999994,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.148761329830000,-123.474326880999996,CTB,292.1069946
836,5192,0,-120.825698009999996,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.161148272989000,-123.474326880999996,CTB,291.4769897
837,5193,0,-120.803240127999999,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.173535216148000,-123.474326880999996,CTB,296.5020142
838,5194,0,-120.780782246000001,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.185922159307000,-123.474326880999996,CTB,294.7439880
839,5195,0,-120.758324363000000,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.198309102466000,-123.474326880999996,CTB,294.8840027
840,5196,0,-120.735866481000002,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.210696045624000,-123.474326880999996,CTB,292.1199951
841,5197,0,-120.713408599000005,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.223082988783000,-123.474326880999996,CTB,290.2439880
842,5198,0,-120.690950717000007,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.235469931942000,-123.474326880999996,CTB,289.3059998
843,5199,0,-120.668492834999995,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.247856875101000,-123.474326880999996,CTB,286.9280090
844,5200,0,-120.646034952999997,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.260243818260000,-123.474326880999996,CTB,284.3980103
845,5201,0,-120.623577071000000,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.272630761419000,-123.474326880999996,CTB,283.0740051
846,5202,0,-120.601119189000002,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.285017704578000,-123.474326880999996,CTB,280.3080139
847,5203,0,-120.578661307000004,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.297404647737000,-123.474326880999996,CTB,278.8640137
848,5204,0,-120.556203425000007,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.309791590896000,-123.474326880999996,CTB,275.4429932
849,5205,0,-120.533745542000005,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.322178355284000,-123.470980783000002,CTB,274.0840149
850,5206,0,-120.511287659999994,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.334564204415000,-123.470980783000002,CTB,272.6289978
851,5207,0,-120.488829777999996,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.346950053546000,-123.470980783000002,CTB,269.9570007
852,5208,0,-120.466371895999998,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.359335902676000,-123.470980783000002,CTB,266.9270020
853,5209,0,-120.443914014000001,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.371721751807000,-123.470980783000002,CTB,265.4030151
854,5210,0,-120.421456132000003,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.384107600938000,-123.470980783000002,CTB,257.5679932
855,5211,0,-120.398998250000005,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.396493450068000,-123.470980783000002,CTB,256.0580139
856,5212,0,-120.376540367999993,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.408879299199000,-123.470980783000002,CTB,255.1159973
857,5213,0,-120.354082485999996,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.421265148330000,-123.470980783000002,CTB,253.1439972
858,5214,0,-120.331624603999998,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.433650997461000,-123.470980783000002,CTB,252.1589966
859,5215,0,-120.309166720999997,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.446036846591000,-123.470980783000002,CTB,251.8450012
860,5216,0,-120.286708838999999,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.458422695722000,-123.470980783000002,CTB,252.2510071
861,5217,0,-120.264250957000002,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.470808544853000,-123.470980783000002,CTB,253.7590027
862,5218,0,-120.241793075000004,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.481858320988000,-119.274028281000000,CTB,254.9349976
863,5219,0,-120.219335193000006,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.492839935617000,-119.274028281000000,CTB,258.0520020
864,5220,0,-120.196877310999994,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.503821550247000,-119.274028281000000,CTB,261.9660034
865,5221,0,-120.174419428999997,55.341468778299998,0,Montney Basin,26607264166.200000762939453,4,0,0.514803164876000,-119.274028281000000,CTB,264.1119995
