FID,FID_Fish4,Id,POINT_X,POINT_Y,FID_Unconv,NAME,SHAPEAREA,OBJECTID
3800,12732,0,-120.915529538000001,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3801,12733,0,-120.893071656000004,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3802,12734,0,-120.870613774000006,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3803,12735,0,-120.848155891999994,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3804,12736,0,-120.825698009999996,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3805,12737,0,-120.803240127999999,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3806,12738,0,-120.780782246000001,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3807,12739,0,-120.758324363000000,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3808,12740,0,-120.735866481000002,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3809,12741,0,-120.713408599000005,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3810,12742,0,-120.690950717000007,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3811,12743,0,-120.668492834999995,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3812,12744,0,-120.646034952999997,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3813,12745,0,-120.623577071000000,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3814,12746,0,-120.601119189000002,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3815,12747,0,-120.578661307000004,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3816,12748,0,-120.556203425000007,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3817,12749,0,-120.533745542000005,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3818,12750,0,-120.511287659999994,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3819,12751,0,-120.488829777999996,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3820,12752,0,-120.466371895999998,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3821,12753,0,-120.443914014000001,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3822,12754,0,-120.421456132000003,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3823,12755,0,-120.398998250000005,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3824,12756,0,-120.376540367999993,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3825,12757,0,-120.354082485999996,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3826,12758,0,-120.331624603999998,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3827,12759,0,-120.309166720999997,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3828,12760,0,-120.286708838999999,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3829,12761,0,-120.264250957000002,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3830,12762,0,-120.241793075000004,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3831,12763,0,-120.219335193000006,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3832,12764,0,-120.196877310999994,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3833,12765,0,-120.174419428999997,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3834,12766,0,-120.151961546999999,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3835,12767,0,-120.129503665000001,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3836,12768,0,-120.107045782000000,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3837,12769,0,-120.084587900000002,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3838,12770,0,-120.062130018000005,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3839,12771,0,-120.039672135999993,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3840,12772,0,-120.017214253999995,55.924610137999998,0,Montney Basin,26607264166.200000762939453,4
3841,12854,0,-121.858760587000006,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3842,12855,0,-121.836302704000005,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3843,12856,0,-121.813844821999993,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3844,12857,0,-121.791386939999995,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3845,12858,0,-121.768929057999998,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3846,12859,0,-121.746471176000000,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3847,12860,0,-121.724013294000002,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3848,12861,0,-121.701555412000005,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3849,12862,0,-121.679097530000007,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3850,12863,0,-121.656639647999995,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3851,12864,0,-121.634181764999994,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3852,12865,0,-121.611723882999996,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3853,12866,0,-121.589266000999999,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3854,12867,0,-121.566808119000001,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3855,12868,0,-121.544350237000003,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3856,12869,0,-121.521892355000006,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3857,12870,0,-121.499434472999994,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3858,12871,0,-121.476976590999996,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3859,12872,0,-121.454518708999998,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3860,12873,0,-121.432060827000001,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3861,12874,0,-121.409602944000000,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3862,12875,0,-121.387145062000002,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3863,12876,0,-121.364687180000004,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3864,12877,0,-121.342229298000007,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3865,12878,0,-121.319771415999995,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3866,12879,0,-121.297313533999997,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3867,12880,0,-121.274855651999999,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3868,12881,0,-121.252397770000002,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3869,12882,0,-121.229939888000004,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3870,12883,0,-121.207482006000006,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3871,12884,0,-121.185024123000005,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3872,12885,0,-121.162566240999993,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3873,12886,0,-121.140108358999996,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3874,12887,0,-121.117650476999998,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3875,12888,0,-121.095192595000000,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3876,12889,0,-121.072734713000003,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3877,12890,0,-121.050276831000005,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3878,12891,0,-121.027818948999993,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3879,12892,0,-121.005361066999996,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3880,12893,0,-120.982903183999994,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3881,12894,0,-120.960445301999997,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3882,12895,0,-120.937987419999999,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3883,12896,0,-120.915529538000001,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3884,12897,0,-120.893071656000004,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3885,12898,0,-120.870613774000006,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3886,12899,0,-120.848155891999994,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3887,12900,0,-120.825698009999996,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3888,12901,0,-120.803240127999999,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3889,12902,0,-120.780782246000001,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3890,12903,0,-120.758324363000000,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3891,12904,0,-120.735866481000002,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3892,12905,0,-120.713408599000005,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3893,12906,0,-120.690950717000007,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3894,12907,0,-120.668492834999995,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3895,12908,0,-120.646034952999997,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3896,12909,0,-120.623577071000000,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3897,12910,0,-120.601119189000002,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3898,12911,0,-120.578661307000004,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3899,12912,0,-120.556203425000007,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3900,12913,0,-120.533745542000005,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3901,12914,0,-120.511287659999994,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3902,12915,0,-120.488829777999996,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3903,12916,0,-120.466371895999998,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3904,12917,0,-120.443914014000001,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3905,12918,0,-120.421456132000003,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3906,12919,0,-120.398998250000005,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3907,12920,0,-120.376540367999993,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3908,12921,0,-120.354082485999996,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3909,12922,0,-120.331624603999998,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3910,12923,0,-120.309166720999997,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3911,12924,0,-120.286708838999999,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3912,12925,0,-120.264250957000002,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3913,12926,0,-120.241793075000004,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3914,12927,0,-120.219335193000006,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3915,12928,0,-120.196877310999994,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3916,12929,0,-120.174419428999997,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3917,12930,0,-120.151961546999999,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3918,12931,0,-120.129503665000001,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3919,12932,0,-120.107045782000000,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3920,12933,0,-120.084587900000002,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3921,12934,0,-120.062130018000005,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3922,12935,0,-120.039672135999993,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3923,12936,0,-120.017214253999995,55.937190871100000,0,Montney Basin,26607264166.200000762939453,4
3924,13017,0,-121.881218469000004,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3925,13018,0,-121.858760587000006,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3926,13019,0,-121.836302704000005,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3927,13020,0,-121.813844821999993,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3928,13021,0,-121.791386939999995,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3929,13022,0,-121.768929057999998,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3930,13023,0,-121.746471176000000,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3931,13024,0,-121.724013294000002,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3932,13025,0,-121.701555412000005,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3933,13026,0,-121.679097530000007,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3934,13027,0,-121.656639647999995,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3935,13028,0,-121.634181764999994,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3936,13029,0,-121.611723882999996,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3937,13030,0,-121.589266000999999,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3938,13031,0,-121.566808119000001,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3939,13032,0,-121.544350237000003,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3940,13033,0,-121.521892355000006,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3941,13034,0,-121.499434472999994,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3942,13035,0,-121.476976590999996,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3943,13036,0,-121.454518708999998,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3944,13037,0,-121.432060827000001,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3945,13038,0,-121.409602944000000,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3946,13039,0,-121.387145062000002,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3947,13040,0,-121.364687180000004,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3948,13041,0,-121.342229298000007,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3949,13042,0,-121.319771415999995,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3950,13043,0,-121.297313533999997,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3951,13044,0,-121.274855651999999,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3952,13045,0,-121.252397770000002,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3953,13046,0,-121.229939888000004,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3954,13047,0,-121.207482006000006,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3955,13048,0,-121.185024123000005,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3956,13049,0,-121.162566240999993,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3957,13050,0,-121.140108358999996,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3958,13051,0,-121.117650476999998,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3959,13052,0,-121.095192595000000,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3960,13053,0,-121.072734713000003,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3961,13054,0,-121.050276831000005,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3962,13055,0,-121.027818948999993,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3963,13056,0,-121.005361066999996,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3964,13057,0,-120.982903183999994,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3965,13058,0,-120.960445301999997,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3966,13059,0,-120.937987419999999,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3967,13060,0,-120.915529538000001,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3968,13061,0,-120.893071656000004,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3969,13062,0,-120.870613774000006,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3970,13063,0,-120.848155891999994,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3971,13064,0,-120.825698009999996,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3972,13065,0,-120.803240127999999,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3973,13066,0,-120.780782246000001,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3974,13067,0,-120.758324363000000,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3975,13068,0,-120.735866481000002,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3976,13069,0,-120.713408599000005,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3977,13070,0,-120.690950717000007,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3978,13071,0,-120.668492834999995,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3979,13072,0,-120.646034952999997,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3980,13073,0,-120.623577071000000,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3981,13074,0,-120.601119189000002,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3982,13075,0,-120.578661307000004,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3983,13076,0,-120.556203425000007,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3984,13077,0,-120.533745542000005,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3985,13078,0,-120.511287659999994,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3986,13079,0,-120.488829777999996,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3987,13080,0,-120.466371895999998,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3988,13081,0,-120.443914014000001,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3989,13082,0,-120.421456132000003,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3990,13083,0,-120.398998250000005,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3991,13084,0,-120.376540367999993,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3992,13085,0,-120.354082485999996,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3993,13086,0,-120.331624603999998,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3994,13087,0,-120.309166720999997,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3995,13088,0,-120.286708838999999,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3996,13089,0,-120.264250957000002,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3997,13090,0,-120.241793075000004,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3998,13091,0,-120.219335193000006,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
3999,13092,0,-120.196877310999994,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
4000,13093,0,-120.174419428999997,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
4001,13094,0,-120.151961546999999,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
4002,13095,0,-120.129503665000001,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
4003,13096,0,-120.107045782000000,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
4004,13097,0,-120.084587900000002,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
4005,13098,0,-120.062130018000005,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
4006,13099,0,-120.039672135999993,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
4007,13100,0,-120.017214253999995,55.949767519799998,0,Montney Basin,26607264166.200000762939453,4
4008,13180,0,-121.903676351000001,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4009,13181,0,-121.881218469000004,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4010,13182,0,-121.858760587000006,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4011,13183,0,-121.836302704000005,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4012,13184,0,-121.813844821999993,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4013,13185,0,-121.791386939999995,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4014,13186,0,-121.768929057999998,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4015,13187,0,-121.746471176000000,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4016,13188,0,-121.724013294000002,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4017,13189,0,-121.701555412000005,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4018,13190,0,-121.679097530000007,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4019,13191,0,-121.656639647999995,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4020,13192,0,-121.634181764999994,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4021,13193,0,-121.611723882999996,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4022,13194,0,-121.589266000999999,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4023,13195,0,-121.566808119000001,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4024,13196,0,-121.544350237000003,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4025,13197,0,-121.521892355000006,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4026,13198,0,-121.499434472999994,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4027,13199,0,-121.476976590999996,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4028,13200,0,-121.454518708999998,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4029,13201,0,-121.432060827000001,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4030,13202,0,-121.409602944000000,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4031,13203,0,-121.387145062000002,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4032,13204,0,-121.364687180000004,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4033,13205,0,-121.342229298000007,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4034,13206,0,-121.319771415999995,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4035,13207,0,-121.297313533999997,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4036,13208,0,-121.274855651999999,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4037,13209,0,-121.252397770000002,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4038,13210,0,-121.229939888000004,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4039,13211,0,-121.207482006000006,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4040,13212,0,-121.185024123000005,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4041,13213,0,-121.162566240999993,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4042,13214,0,-121.140108358999996,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4043,13215,0,-121.117650476999998,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4044,13216,0,-121.095192595000000,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4045,13217,0,-121.072734713000003,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4046,13218,0,-121.050276831000005,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4047,13219,0,-121.027818948999993,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4048,13220,0,-121.005361066999996,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4049,13221,0,-120.982903183999994,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4050,13222,0,-120.960445301999997,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4051,13223,0,-120.937987419999999,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4052,13224,0,-120.915529538000001,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4053,13225,0,-120.893071656000004,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4054,13226,0,-120.870613774000006,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4055,13227,0,-120.848155891999994,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4056,13228,0,-120.825698009999996,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4057,13229,0,-120.803240127999999,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4058,13230,0,-120.780782246000001,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4059,13231,0,-120.758324363000000,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4060,13232,0,-120.735866481000002,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4061,13233,0,-120.713408599000005,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4062,13234,0,-120.690950717000007,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4063,13235,0,-120.668492834999995,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4064,13236,0,-120.646034952999997,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4065,13237,0,-120.623577071000000,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4066,13238,0,-120.601119189000002,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4067,13239,0,-120.578661307000004,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4068,13240,0,-120.556203425000007,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4069,13241,0,-120.533745542000005,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4070,13242,0,-120.511287659999994,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4071,13243,0,-120.488829777999996,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4072,13244,0,-120.466371895999998,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4073,13245,0,-120.443914014000001,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4074,13246,0,-120.421456132000003,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4075,13247,0,-120.398998250000005,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4076,13248,0,-120.376540367999993,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4077,13249,0,-120.354082485999996,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4078,13250,0,-120.331624603999998,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4079,13251,0,-120.309166720999997,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4080,13252,0,-120.286708838999999,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4081,13253,0,-120.264250957000002,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4082,13254,0,-120.241793075000004,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4083,13255,0,-120.219335193000006,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4084,13256,0,-120.196877310999994,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4085,13257,0,-120.174419428999997,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4086,13258,0,-120.151961546999999,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4087,13259,0,-120.129503665000001,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4088,13260,0,-120.107045782000000,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4089,13261,0,-120.084587900000002,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4090,13262,0,-120.062130018000005,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4091,13263,0,-120.039672135999993,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4092,13264,0,-120.017214253999995,55.962340084700003,0,Montney Basin,26607264166.200000762939453,4
4093,13344,0,-121.903676351000001,55.974908566600000,0,Montney Basin,26607264166.200000762939453,4
4094,13345,0,-121.881218469000004,55.974908566600000,0,Montney Basin,26607264166.200000762939453,4
4095,13346,0,-121.858760587000006,55.974908566600000,0,Montney Basin,26607264166.200000762939453,4
