FID,FID_Fish4,Id,POINT_X,POINT_Y,FID_Unconv,NAME,SHAPEAREA,OBJECTID,RASTERVALU
8988,23321,0,-122.510039167000002,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,2244.3601074
8989,23322,0,-122.487581285000005,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,2228.2900391
8990,23323,0,-122.465123403000007,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,2199.5100098
8991,23324,0,-122.442665520999995,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,2161.6999512
8992,23325,0,-122.420207638999997,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,2148.5800781
8993,23326,0,-122.397749757000000,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,2155.3500977
8994,23327,0,-122.375291875000002,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,2180.7500000
8995,23328,0,-122.352833993000004,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,2182.3601074
8996,23329,0,-122.330376111000007,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,2188.1499023
8997,23330,0,-122.307918228999995,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,2167.8999023
8998,23331,0,-122.285460345999994,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,2114.6000977
8999,23332,0,-122.263002463999996,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,2041.7800293
9000,23333,0,-122.240544581999998,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1984.5600586
9001,23334,0,-122.218086700000001,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1965.6500244
9002,23335,0,-122.195628818000003,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1951.6099854
9003,23336,0,-122.173170936000005,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1908.2099609
9004,23337,0,-122.150713053999993,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1929.4100342
9005,23338,0,-122.128255171999996,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1933.5600586
9006,23339,0,-122.105797289999998,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1924.5200195
9007,23340,0,-122.083339408000001,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1921.4799805
9008,23341,0,-122.060881524999999,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1870.0500488
9009,23342,0,-122.038423643000002,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1856.5100098
9010,23343,0,-122.015965761000004,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1914.1199951
9011,23344,0,-121.993507879000006,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1961.4000244
9012,23345,0,-121.971049996999994,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1967.6899414
9013,23346,0,-121.948592114999997,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1909.4599609
