X,Y,Montney-TVD
56.32074818,-120.7925232,1544
56.3251657,-120.743969,1517.4
56.31945566,-120.7153136,1330.9
56.32065647,-120.7314035,1531
56.32203585,-120.7391108,1529.5
56.32464097,-120.7328039,1530.1
56.32564486,-120.7270686,1531.5
56.32983694,-120.7267012,1527
56.32828818,-120.7352227,1522.2
56.33103537,-120.7349176,1522.3
56.320731,-120.6961063,1577
56.32004907,-120.7115794,1349.3
56.31909567,-120.7156763,1330.2
56.31991634,-120.7112542,1347
56.32398518,-120.7056375,1320
56.32456745,-120.6938258,1577
56.32457262,-120.6936686,1571.7
56.33131065,-120.6917058,1548.5
56.24798097,-120.8754923,1582.8
56.27441935,-120.8689431,1623.3
56.28069724,-120.8682949,1611.2
56.28041848,-120.8629178,1606.6
56.27978457,-120.8773651,1644.6
56.27997828,-120.8852687,1654.4
56.28468681,-120.9175683,1638
56.29917664,-120.8903614,1667.6
56.30325896,-120.8760923,1599
56.29548004,-120.8639291,1601.7
56.30313933,-120.8642792,1574.2
56.30328828,-120.8517462,1551
56.31238946,-120.8657337,1587
56.30917033,-120.8754004,1565.5
56.3178208,-120.8761699,1581.6
56.33238214,-120.889364,1642
56.32451234,-120.8630516,1561
56.32919344,-120.8672658,1554.3
56.26026012,-121.0991705,1660
56.28088063,-121.0936919,1701.3
56.29812134,-121.1604836,1772.5
56.31262611,-121.0799666,1771.7
56.3175768,-121.0923583,1720
56.31124192,-121.1228556,1657.7
56.32968066,-121.1156146,1717.9
56.32682178,-121.0954392,1730
56.32454028,-121.075854,1752.3
56.26842979,-121.1882709,1445
56.28028909,-121.1786654,1814.8
56.28581704,-121.1864113,1823
56.28894739,-121.1783619,1832.1
56.28714161,-121.170471,1785.6
56.28956244,-121.2184044,1617.5
56.30540699,-121.2992618,1612.5
56.30089322,-121.2368067,1587.1
56.29784884,-121.1928731,1725
56.29997392,-121.1850585,1726.1
56.30006303,-121.1851917,1728.4
56.30536203,-121.2994561,1611.2
56.30869182,-121.2972665,1618
56.33464425,-121.2373178,1615.6
56.33256673,-121.1828386,1782.5
56.3306787,-121.1855956,1776.8
56.26374298,-121.4221099,1663.6
56.26396673,-121.4221103,1651
56.26419139,-121.4221108,1654
56.28891313,-121.4348452,1673
56.29546014,-121.4369757,1659.6
56.29542245,-121.3917186,1637.8
56.3112724,-121.3571285,1675.4
56.31070947,-121.4421468,1668.9
56.30725626,-121.4588108,1666.6
56.26399041,-121.5792479,1789.3
56.26210754,-121.4817367,1686.7
56.27799678,-121.5267078,1737.2
56.30783632,-121.5646615,1766.3
56.27678925,-121.7659382,1915.3
56.24508591,-121.7840624,2030.5
56.24517944,-121.7838883,2034.1
56.24527298,-121.7837143,2049.8
56.28863493,-121.6886877,1864.7
56.28862168,-121.6898982,1864.4
56.29265613,-121.7656369,1958
56.28729751,-121.7219945,1900
56.28862928,-121.6891725,1866
56.28863069,-121.6890513,1863.2
56.28862644,-121.6894134,1866.1
56.28862786,-121.6892938,1868
56.31715744,-121.6904847,1857.8
56.31680026,-121.6906117,1854.4
56.28863351,-121.6888089,1863.6
56.2886321,-121.6889301,1862.3
56.31679646,-121.690337,1856.4
56.24489884,-121.7844104,2030.6
56.24499238,-121.7842364,2025.5
56.24272173,-121.8160166,2050.6
56.24267115,-121.8160827,2064.4
56.24271721,-121.8175175,2068.5
56.24282637,-121.8173753,2064.3
56.2430438,-121.8170911,2058.4
56.24293554,-121.8172332,2061.5
56.28602533,-121.8171324,1956.8
56.30007556,-121.8570353,2001.3
56.30146822,-121.9503141,2204.7
56.34475304,-121.9633651,2118
56.34479223,-121.9633236,2116.8
56.30198746,-121.8547818,2000.4
56.32999457,-121.8671325,1988.5
56.30204328,-121.8543083,2000.8
56.30201582,-121.854545,1998.5
56.27300626,-121.9616262,2255.4
56.35838385,-120.0542273,1464.5
56.37060491,-120.0273418,1449.5
56.38462711,-120.0221072,1463.8
56.40302377,-120.0054148,1442.9
56.40932427,-120.0502525,1453.6
56.41047797,-120.0383947,1438
56.41225534,-120.0147589,1411.2
56.33729708,-120.0927414,1436
56.33625078,-120.1519211,1405.2
56.35106735,-120.1678562,1449
56.35185982,-120.1427159,1398.2
56.35719789,-120.1423504,1413.6
56.3563119,-120.1214397,1419.5
56.3567844,-120.1326651,1403
56.36127049,-120.1044856,1452.5
56.3738791,-120.1004867,1453.8
56.36806027,-120.116686,1440.4
56.37857619,-120.1822055,1462.1
56.37943927,-120.0882065,1446.5
56.37970044,-120.0910979,1445.5
56.38392354,-120.098618,1484
56.38925993,-120.0902098,1427.7
56.38898765,-120.0741794,1435.1
56.34277634,-120.2900261,1560.1
56.35570869,-120.3342242,1531
56.36597853,-120.2844744,1495.9
56.36597716,-120.2860114,1495
56.3685042,-120.298864,1488.1
56.37071032,-120.3582039,1544
56.38164216,-120.3550686,1536.2
56.38130554,-120.3555942,1547
56.38917834,-120.3569068,1560
56.38444876,-120.3198667,1538.5
56.37989627,-120.2727803,1515
56.38506384,-120.2776944,1504.1
56.3826472,-120.2314172,1455
56.39664255,-120.2556019,1440.1
56.40505432,-120.2534723,1492.1
56.39772461,-120.2925426,1531
56.39858191,-120.2804634,1514.8
56.40136298,-120.2658808,1502.8
56.39451788,-120.2960553,1532.2
56.39924969,-120.3342094,1549
56.41036241,-120.2581223,1505
56.41744433,-120.2538179,1498
56.41297567,-120.229473,1467.7
56.41768963,-120.2361779,1478
56.34284657,-120.4666349,1563.9
56.34054415,-120.5129027,1574
56.35367515,-120.495102,1558.4
56.35024696,-120.4666702,1554
56.35366544,-120.4401506,1578
56.37126796,-120.3913542,1600
56.37235395,-120.5179512,1550
56.38397981,-120.4558243,1540.1
56.40123371,-120.4088304,1542.6
56.41542293,-120.4901017,1490.9
56.41615843,-120.4699504,1502
56.34146291,-120.5402336,1543.5
56.34153956,-120.5717215,1570
56.34280027,-120.6464902,1556.7
56.34231465,-120.6719669,1541.3
56.34877576,-120.6707316,1538.1
56.3542131,-120.6785859,1528.3
56.35005836,-120.5854447,1557.5
56.35000829,-120.5804367,1556.3
56.35309774,-120.5488212,1543
56.36377999,-120.5514823,1532.9
56.36404783,-120.5514829,1534.6
56.36529498,-120.6434309,1563.6
56.38960088,-120.6728598,1512.3
56.39650954,-120.5405178,1510
56.39970932,-120.5697405,1506.5
56.40097484,-120.5937962,1515.1
56.33639685,-120.7255846,1521
56.33852269,-120.7583416,1527
56.34578591,-120.7660945,1529.5
56.33913659,-120.7857785,1550
56.34342343,-120.7793533,1539.7
56.34561371,-120.7731524,1534
56.33852019,-120.81234,1628
56.33914297,-120.7980349,1576.8
56.34183189,-120.8063429,1606
56.3464171,-120.798038,1565.5
56.33613336,-120.8423206,1510.3
56.33903844,-120.8369902,1545.6
56.33896221,-120.8247331,1607.2
56.34304911,-120.8427003,1543.3
56.34639587,-120.824407,1598
56.34997415,-120.8458877,1545
56.35669553,-120.8310562,1603
56.35668315,-120.8442515,1549
56.36093415,-120.8380732,1575.6
56.36193933,-120.8325425,1598.7
56.34954437,-120.8187038,1620.5
56.35365718,-120.8120995,1610.1
56.34977942,-120.7733142,1533.2
56.34923278,-120.7857372,1548
56.34952814,-120.7906532,1548.3
56.35360955,-120.7849881,1545.8
56.35361628,-120.7586762,1531.3
56.35321014,-120.7258833,1516
56.35714462,-120.7251925,1510.3
56.35469472,-120.7127446,1517
56.36785774,-120.7054739,1514.4
56.37064803,-120.7703545,1515.5
56.37149514,-120.7889446,1534
56.37167898,-120.7971995,1538
56.38173341,-120.8394153,1594.1
56.38245334,-120.8015974,1532
56.38870549,-120.7805121,1514.9
56.3822884,-120.7594106,1503
56.38872751,-120.7651307,1500
56.38689264,-120.7167682,1500
56.39730871,-120.7585313,1502.1
56.39671907,-120.7590732,1502.3
56.39714163,-120.7850885,1530.1
56.39730552,-120.8112697,1534.7
56.4025156,-120.8258489,1573
56.40188639,-120.83087,1608.3
56.4117433,-120.8376705,1581.9
56.41170103,-120.8368445,1582
56.40922874,-120.8050331,1530
56.40973717,-120.7741147,1563
56.41179778,-120.7850003,1545.9
56.41888069,-120.7459122,1478
56.33635428,-120.8689436,1583
56.33867065,-120.8638569,1564.5
56.33893765,-120.8557989,1539.5
56.33824542,-120.8554737,1538
56.34270274,-120.8563465,1543.6
56.34264711,-120.8701073,1565.8
56.3472011,-120.8584504,1542.5
56.34670327,-120.8894031,1592.4
56.33906471,-120.9167582,1689.5
56.34646935,-120.9025114,1617.2
56.34638379,-120.9814889,1652.2
56.35396376,-120.981752,1656.5
56.35359614,-120.9694264,1676.4
56.35419934,-120.9439335,1629.5
56.35907259,-120.9284346,1683
56.35100639,-120.9176203,1675
56.36148145,-120.9250758,1681.3
56.36151073,-120.9024203,1652
56.35303114,-120.8767424,1570
56.35803443,-120.890284,1606.2
56.36147396,-120.8892991,1590.1
56.36144646,-120.8780586,1563.2
56.34738232,-120.858484,1606.6
56.35406572,-120.8609743,1537.9
56.35651988,-120.8719787,1543.1
56.36403869,-120.8720049,1532.3
56.36765499,-120.8655774,1524.1
56.3687302,-120.8917996,1612.1
56.36820437,-120.8771049,1543.5
56.37509527,-120.8903062,1562.5
56.36932379,-120.9216766,1668
56.36819124,-120.9025131,1608
56.37553748,-120.9167695,1653.2
56.37500388,-120.9043072,1589.1
56.36584274,-120.9213787,1672.1
56.37637249,-120.997033,1647
56.39002877,-120.9956663,1688
56.39003677,-120.9824748,1682.6
56.38275003,-120.9692925,1670.4
56.38268367,-120.969411,1672
56.39003054,-120.9693229,1671.6
56.38947686,-120.9561371,1678.7
56.38269396,-120.9431077,1671.2
56.38028323,-120.9079581,1612.8
56.38667832,-120.9098852,1608.1
56.38025682,-120.8810604,1531.5
56.38640899,-120.8909053,1531
56.39246904,-120.8709957,1526.5
56.40088726,-120.8572931,1614.2
56.39723423,-120.8904201,1520.9
56.40358323,-120.9211691,1565.3
56.40431082,-120.9046511,1533.1
56.39628405,-120.9345984,1639.7
56.40380692,-120.9479784,1619.5
56.4027273,-120.9313548,1600.6
56.39722338,-120.9703108,1673.8
56.40419008,-120.9700566,1645.7
56.40529296,-120.9578112,1618.4
56.39719156,-120.9958116,1671.5
56.39729725,-120.9824909,1679.1
56.41236537,-120.9834571,1672.7
56.41549739,-120.9890061,1672.1
56.40927855,-120.9545421,1597.4
56.41176515,-120.943079,1576.6
56.41326152,-120.918417,1536
56.41552653,-120.9142677,1530.9
56.41549658,-120.8826421,1591.9
56.41429594,-120.8526921,1610.8
56.3423522,-121.1253243,1714.2
56.35407829,-121.1551953,1757.5
56.37604666,-121.1000899,1690
56.36799396,-121.1537215,1785.5
56.39054457,-121.1613852,1794.8
56.38300393,-121.0869471,1660.2
56.38969648,-121.0869177,1647
56.38692509,-121.0823799,1635.3
56.39058638,-121.0757267,1652
56.3903239,-121.0622201,1609
56.38330587,-121.0342718,1618.7
56.39058202,-121.047399,1630
56.39777615,-121.022144,1658.5
56.39734547,-121.0096064,1645.2
56.40431585,-121.0221613,1702.7
56.40401538,-121.0088887,1666
56.39454081,-121.0543338,1600.5
56.39785909,-121.056028,1614.9
56.39779194,-121.0495205,1630
56.39730419,-121.0352469,1656.8
56.40065927,-121.0432319,1635
56.40046461,-121.0559373,1603
56.40238964,-121.0569217,1597.8
56.40402425,-121.0362134,1648.6
56.40091286,-121.0622994,1596
56.40090852,-121.0683573,1624
56.39989468,-121.0764967,1670.8
56.40471195,-121.0609556,1588
56.39785968,-121.0869198,1656.4
56.40212947,-121.0899192,1683
56.40459428,-121.0874036,1682.5
56.41967206,-121.1132596,1717.1
56.41185866,-121.0879193,1698.2
56.41555406,-121.1081525,1728.5
56.41067071,-121.0599733,1590.2
56.40751015,-121.0669903,1610.1
56.40773051,-121.077988,1679.5
56.41239576,-121.0605842,1592.5
56.41535059,-121.0679626,1601
56.40824881,-121.0417288,1655.8
56.40871588,-121.0559946,1600
56.4120966,-121.0481595,1629.2
56.4123665,-121.0428757,1638
56.41551634,-121.0415742,1647
56.41530837,-121.0534228,1654.2
56.41912765,-121.048396,1681
56.4196199,-121.0426231,1665.2
56.41936087,-121.0344259,1656.2
56.41544112,-121.0287139,1689.4
56.36777293,-121.1811957,1781.2
56.36840301,-121.1805941,1777.3
56.37512008,-121.2209553,1563.2
56.35948296,-121.2280746,1664
56.36596049,-121.25911,1603.9
56.3820411,-121.2790097,1701.7
56.38623088,-121.2325459,1706.5
56.41564204,-121.252902,1642.6
56.41945866,-121.18514,1745.2
56.37283166,-121.4529325,1902.3
56.36091205,-121.3360365,1728.5
56.37592725,-121.357788,1813.9
56.37925988,-121.3884498,1681
56.40117199,-121.3375567,1787.3
56.42128917,-121.4111838,1681.6
56.41552353,-121.325421,1808.1
56.3649343,-121.5537079,1736
56.43121375,-121.6266947,2015.7
56.39738563,-121.4671706,1883.7
56.34555561,-121.9628531,2104.5
56.34529267,-121.9627842,2110
56.34521609,-121.9628671,2114.7
56.35763023,-121.9302529,2006.6
56.35347615,-121.8649573,1922
56.35189937,-121.8672276,1926.1
56.35186992,-121.7946611,1774.3
56.35037346,-121.8059418,1828.6
56.33973574,-121.9322453,2042.4
56.42606215,-120.0091101,1409.6
56.42595155,-120.0472482,1461.5
56.45245944,-120.0035982,1410.4
56.42550967,-120.2067016,1475
56.43848467,-120.1453655,1473.6
56.48344689,-120.1224144,1436.3
56.44510958,-120.2436508,1460.7
56.45600448,-120.3019205,1510.9
56.45449871,-120.3431374,1534.8
56.46917459,-120.3619367,1515.8
56.46990831,-120.3437494,1501.1
56.47142009,-120.2821937,1472
56.46990135,-120.2317481,1459.9
56.42845117,-120.3773749,1518.9
56.40244926,-120.4346919,1572
56.4264236,-120.460554,1481.9
56.43474596,-120.4860848,1447.2
56.44079617,-120.4690106,1440.2
56.4371073,-120.3785989,1525.8
56.46278203,-120.4492236,1448.3
56.45780446,-120.491002,1472
56.475856,-120.4429984,1462
56.48079773,-120.4038302,1465.5
56.48770515,-120.404359,1456.6
56.50104388,-120.4415919,1458.5
56.50517639,-120.3840088,1398.4
56.44930297,-120.7330076,1474
56.42648419,-120.837351,1550.2
56.44718441,-120.7471504,1496
56.45536303,-120.8123714,1589.8
56.45578352,-120.8126719,1594.3
56.43257919,-120.8616722,1585.6
56.43019265,-120.8904016,1611.7
56.42534983,-120.9082373,1562.4
56.43004987,-120.9099984,1590.4
56.4265584,-120.9429435,1575
56.43003271,-120.969513,1630
56.4221578,-120.9858818,1653.1
56.44457269,-120.9955339,1653.8
56.44498931,-120.9698656,1611.4
56.44086539,-120.9167375,1576.7
56.44086469,-120.8904235,1611.7
56.45490788,-120.8650802,1526.1
56.45601268,-120.8773058,1570.1
56.45286925,-120.9050743,1602.3
56.45913271,-120.9427732,1520.6
56.45851007,-120.9962783,1597.1
56.46993933,-120.9958547,1573
56.47298869,-120.9711442,1529.8
56.47001052,-120.8902843,1572.8
56.484493,-120.9626854,1610.9
56.42450823,-121.0258789,1666
56.43007111,-121.0154785,1678.5
56.42267367,-121.0426932,1678.5
56.41966839,-121.0487802,1674.9
56.42633429,-121.0475128,1676
56.42260463,-121.0954663,1652.5
56.42227055,-121.1076342,1679
56.42578717,-121.1011855,1644.6
56.42600186,-121.1012981,1635.1
56.43006613,-121.1072826,1624.2
56.43272432,-121.1000563,1611.6
56.43359133,-121.0880544,1606.3
56.42607271,-121.1275971,1744
56.42630529,-121.1276457,1744
56.42679361,-121.1151496,1693.9
56.43409568,-121.1481404,1764.3
56.44063623,-121.1535974,1734.8
56.44094058,-121.1405804,1717.2
56.43696174,-121.1130372,1655
56.44087661,-121.1198172,1664.5
56.44055358,-121.1081434,1634.1
56.44097385,-121.1002432,1611.9
56.44049023,-121.0886473,1629.4
56.4486878,-121.1015473,1619.4
56.44696006,-121.0914328,1667.8
56.43977024,-121.0816479,1673.2
56.44441148,-121.074733,1688.9
56.44452659,-121.0154194,1663.5
56.45522613,-121.0473353,1625
56.45596028,-121.0739003,1670.2
56.45500037,-121.0621134,1613
56.45546525,-121.0878546,1671
56.45980214,-121.1282438,1624.2
56.47394047,-121.1513019,1640.7
56.47367897,-121.1282736,1619.7
56.47331715,-121.10049,1699.9
56.4699674,-121.0748437,1639.9
56.46896015,-121.076648,1653.5
56.46635056,-121.0283667,1646.2
56.48356892,-121.0400945,1646.4
56.48357793,-121.1028649,1697.8
56.48809379,-121.1539773,1679.8
56.50355013,-121.1475438,1692.7
56.49904625,-121.1009551,1679
56.49905517,-121.0485518,1616
56.50568496,-121.0460775,1622.4
56.42900296,-121.2712921,1681.6
56.43290264,-121.2936069,1660.2
56.43265428,-121.3067646,1760.5
56.44081521,-121.1801883,1749.9
56.44369074,-121.1657239,1690.5
56.45541025,-121.1801817,1709.8
56.454843,-121.1659426,1687.4
56.44930098,-121.1910838,1744
56.46311952,-121.2056212,1765.6
56.45275878,-121.2320505,1677.8
56.45925745,-121.2627264,1632.7
56.45222489,-121.2850655,1764.5
56.45246093,-121.3002642,1680.9
56.46108276,-121.3140303,1789.3
56.46960083,-121.2327872,1739.6
56.46602065,-121.2115051,1762
56.48909257,-121.1981758,1723.5
56.48810364,-121.2262909,1758.5
56.46326354,-121.2188643,1706.7
56.48340546,-121.2610139,1666
56.48804129,-121.3053406,1761.2
56.50169181,-121.2284723,1750.1
56.50248488,-121.2020576,1705.1
56.50314508,-121.1729151,1667.4
56.43273932,-121.3310801,1800
56.42723344,-121.4637143,1873.8
56.42131541,-121.4113383,1684.1
56.44442159,-121.3318042,1784.2
56.43525009,-121.3302224,1800.8
56.48485057,-121.3314255,1841.4
56.48807294,-121.3520898,1756.3
56.49957235,-121.4427943,1796
56.43302426,-121.5477729,1716
56.45481663,-121.5880394,1735
56.47694453,-121.4944818,1805.2
56.49924209,-121.6022855,1746.1
56.43413825,-121.6801634,1786.2
56.43118628,-121.6267297,2017.5
56.44085711,-121.8379231,1688.9
56.46735497,-121.8458432,1570
56.49736599,-121.8534521,1648.7
56.50412994,-121.8546322,1621.3
56.54956783,-120.022477,1506.7
56.54632449,-120.0241964,1482.6
56.5205445,-120.0792849,1450.4
56.52935427,-120.2256132,1382
56.52604241,-120.1343153,1426
56.52962964,-120.122571,1428.1
56.53435207,-120.1229121,1430
56.53430389,-120.1124707,1435.8
56.53976991,-120.0981636,1445.2
56.54265159,-120.1392328,1435.9
56.5438937,-120.1588871,1432.7
56.54015451,-120.1875213,1425.9
56.5595375,-120.1605105,1455
56.55965178,-120.1225422,1452.7
56.57536877,-120.1126811,1453.6
56.59258384,-120.1708136,1377.9
56.59149576,-120.1526062,1385.3
56.58508234,-120.086588,1462
56.52808739,-120.2455411,1390
56.55825112,-120.3264444,1390.8
56.56200081,-120.3270669,1388.6
56.51441745,-120.4854093,1423.8
56.54256839,-120.4316843,1361.8
56.57070192,-120.4047887,1341.8
56.59090225,-120.4840323,1341.2
56.52836672,-120.5653281,1441.5
56.53536246,-120.5663364,1435
56.54327335,-120.6232171,1405.4
56.53969,-120.6490926,1414.2
56.55515932,-120.6535521,1405.5
56.56988303,-120.5640114,1416
56.59088938,-120.6157222,1400.3
56.53674784,-120.7356608,1475.6
56.57103514,-120.7689383,1425.5
56.52435099,-120.889721,1566
56.58729727,-120.9615895,1578
56.5931312,-120.9176584,1499.6
56.51342689,-121.1495471,1677.1
56.51345274,-121.1827659,1681.2
56.53161921,-121.1495559,1661.7
56.52778814,-121.0768721,1649
56.53119011,-121.0782543,1653.8
56.54265571,-121.10271,1663
56.54258295,-121.1297428,1676.4
56.55721461,-121.122691,1662.4
56.5572148,-121.1030537,1611.8
56.59293335,-121.1537425,1642.7
56.51239844,-121.2041269,1698.5
56.52032896,-121.2103224,1695
56.53614055,-121.3144902,1805.2
56.52819578,-121.2298692,1709.2
56.5398445,-121.2133816,1713
56.54619254,-121.229296,1701.8
56.56173553,-121.282989,1739.6
56.55917423,-121.2614349,1756.5
56.55704929,-121.2027557,1703.4
56.56979324,-121.2314682,1711.8
56.58171437,-121.3317762,1689.7
56.58272873,-121.3051878,1732.4
56.51972056,-121.3778398,1738.9
56.53460564,-121.4713622,1824.3
56.53662407,-121.4098062,1782
56.54299751,-121.3953363,1832
56.56696511,-121.4649744,1806.7
56.56669658,-121.4649853,1810.1
56.55980308,-121.4888281,1832.4
56.55831992,-121.4701213,1810.8
56.55440411,-121.4104711,1787
56.58319884,-121.3977202,1730
56.58956422,-121.3994702,1712.3
56.55405274,-121.6482631,1902.1
56.55389726,-121.6484248,1891
56.54735874,-121.6254783,1870.9
56.55020077,-121.6157644,1819.2
56.57078265,-121.6296793,1815.7
56.55358542,-121.6487499,1888
56.5900643,-121.5376449,1784.3
56.59006717,-121.537889,1784.8
56.59020189,-121.5378838,1784.4
56.5537418,-121.6485882,1892.5
56.57078624,-121.6300047,1815.5
56.57147282,-121.590385,1880.1
56.61459202,-121.6141733,1891.8
56.61459061,-121.6143689,1894.3
56.61459499,-121.613391,1892
56.61459358,-121.6135866,1931.2
56.61459306,-121.6137822,1888
56.61459254,-121.6139778,1888.7
56.51664334,-121.8251999,1880.1
56.51123808,-121.8551394,1600.2
56.52143563,-121.8549115,1637.6
56.51812455,-121.8608577,1665.7
56.52432922,-121.8634756,1671.8
56.53035678,-121.8562845,1652
56.53079402,-121.8632999,1640.2
56.53674528,-121.8726377,1695.7
56.55644228,-121.8810427,1651.2
56.57408246,-121.8942386,1633.4
56.60329652,-121.9496254,1823.9
56.60329666,-121.9494299,1785.2
56.67982029,-120.0468002,1351.5
56.60089179,-120.0946622,1439.3
56.60171151,-120.1526227,1379.8
56.60080727,-120.1458809,1382.2
56.60008783,-120.1775574,1371.2
56.60392095,-120.1701448,1367.8
56.60766544,-120.1699444,1365.1
56.60586443,-120.1996085,1366.6
56.60511905,-120.197563,1369.1
56.61452928,-120.198657,1354.8
56.62106819,-120.1434559,1374.7
56.63463973,-120.1522321,1360.7
56.62661901,-120.1801842,1358.4
56.62615507,-120.1996704,1347.3
56.64102225,-120.2227106,1325.7
56.65175061,-120.2216668,1316.1
56.64412078,-120.1916153,1359.6
56.64880363,-120.1585208,1369
56.65615366,-120.1450246,1356.1
56.66222254,-120.1629016,1342.4
56.65815439,-120.2003207,1332.5
56.6630705,-120.2226419,1319
56.676304,-120.2256352,1287.9
56.67362849,-120.1728047,1332.9
56.60144328,-120.2775972,1365.6
56.62038511,-120.2523586,1331.3
56.62227789,-120.2398918,1339.7
56.63345295,-120.2399773,1327.3
56.62863724,-120.2659472,1335
56.64170955,-120.2443199,1315.5
56.65728266,-120.2516495,1298.4
56.62213476,-120.4919605,1329.7
56.62990457,-120.5455435,1348.8
56.64824513,-120.5332842,1332
56.66724213,-120.513215,1291.8
56.6725875,-120.5380676,1352
56.67338028,-120.4941592,1327.3
56.67827793,-120.4889177,1339
56.67062506,-120.6552957,1350
56.60495473,-120.7815948,1411.7
56.63415367,-120.8558873,1413.5
56.64164623,-120.8686288,1423
56.64043136,-120.8443756,1408.9
56.64884073,-120.8291636,1389
56.61537286,-120.9434983,1489.3
56.63071722,-120.875953,1445.6
56.63438651,-120.8813887,1448.1
56.6336542,-120.9699037,1534.2
56.62992745,-121.0238141,1554.4
56.64512126,-121.0183366,1516
56.64510364,-120.9687519,1484
56.67072829,-120.9336668,1453.6
56.61266908,-121.1925363,1580.6
56.66219649,-121.1516882,1552.5
56.60116373,-121.2353457,1641.2
56.59703774,-121.3007975,1706
56.60749117,-121.3355913,1725.2
56.63059634,-121.2369212,1558.2
56.63632743,-121.302454,1621.6
56.63635825,-121.3026059,1622.4
56.60477962,-121.5038859,1803
56.61775335,-121.5090441,1762
56.64265907,-121.5142683,1767.1
56.61943116,-121.4222117,1705.7
56.66375641,-121.4168011,1656.8
56.66997636,-121.443768,1648.4
56.66985272,-121.3691608,1663.7
56.59678725,-121.5987819,1845.9
56.6164832,-121.5743137,1858
56.61661482,-121.5742729,1845.3
56.62216865,-121.5658392,1818.5
56.6423109,-121.5454977,1790.7
56.64231163,-121.5452531,1787.8
56.64230535,-121.5452533,1794
56.64080247,-121.5259599,1774.3
56.62004559,-121.522763,1756.7
56.64200755,-121.5479131,1791.8
56.64244827,-121.5507272,1753
56.65114325,-121.5497297,1776
56.69351692,-121.5384989,1713.1
56.6426667,-121.5137787,1766.2
56.64244758,-121.5510533,1760
56.64244722,-121.5504826,1763
56.64244707,-121.550238,1759.7
56.66611745,-121.6647253,1841.2
56.60509693,-121.7084766,1909.8
56.5966327,-121.8226063,1744.2
56.61630043,-121.828985,1723.4
56.62738248,-121.8024766,1863.9
56.64879477,-121.8209943,1825.7
56.62816048,-121.8031219,1861.3
56.62811507,-121.8033515,1859.8
56.62806876,-121.8035812,1861
56.65122228,-121.9050937,2006
56.65113813,-121.9049249,1986
56.62760287,-121.8762058,1986.9
56.65965952,-121.847523,1667
56.66697543,-121.8484598,1656
56.66191291,-121.9578416,1691.6
54.29866857,-120.1771734,840.1
54.46448614,-120.2893852,1115.3
54.56605772,-120.2166644,3961.5
54.59539942,-120.3321898,3395.3
54.71354633,-120.2447499,4193.7
54.70193302,-120.4277114,3883
54.6198077,-120.539044,2422.1
54.640188,-120.6114681,1006.4
54.75093457,-120.5307535,3736
54.92255124,-121.0148437,3271
54.8018675,-120.8676225,1923.2
54.80204009,-120.8669583,2338.8
54.90003898,-120.679424,4069.6
54.94970182,-120.6043401,4301.9
54.99702995,-120.5274315,4205
54.93961367,-120.8634498,4261.9
54.96726524,-120.0652778,3660.6
55.3061673,-122.0128312,3723.2
55.46277254,-122.2748854,4287
55.52020136,-122.5327618,1497.2
55.00097643,-120.1522475,3707.4
55.07062778,-120.2238297,3694
55.08222904,-120.183633,3676.6
55.10564005,-120.3005905,3727.1
55.16127224,-120.2739634,3591.8
55.16562742,-120.2942754,3609.6
55.11066667,-120.1874216,3617.8
55.14789699,-120.2055512,3448.7
55.14829924,-120.2055293,3537.7
55.16316047,-120.2038456,3536
55.09078987,-120.0615441,3488
55.11079098,-120.0619651,3462
55.14581598,-120.0721782,3429
55.17318189,-120.1737026,3521.5
55.17850338,-120.1581004,3498.5
55.17824941,-120.1747826,3504.6
55.18028522,-120.2324329,3535.9
55.18850108,-120.1582132,3473.3
55.19698425,-120.1341863,3435.3
55.19716776,-120.150718,3451
55.19137743,-120.2401111,3528.6
55.2017237,-120.1709348,3455
55.2055327,-120.226287,3484.2
55.21437968,-120.1786135,3456.5
55.22238366,-120.1697039,3411.7
55.21865583,-120.2340364,3445.2
55.22170825,-120.2469241,3453
55.23096558,-120.2344368,3433
55.23546718,-120.2028833,3422.5
55.1945445,-120.3328254,3634
55.20603852,-120.3464207,3590
55.23667771,-120.2579681,3373.2
55.23726743,-120.2697485,3428.5
55.22732612,-120.42635,3681.4
55.07794553,-121.3639979,4236.5
55.13705934,-121.4427566,4136.1
55.084591,-121.1587872,3800.3
55.18911737,-121.2622071,4590
55.22847577,-121.459699,4533
55.15414483,-121.65403,4324
55.19327602,-121.7033762,3581
55.22524953,-121.7370354,3708.2
55.29767988,-121.6112447,4280.6
55.28335463,-121.6757892,3870
55.28940975,-121.868948,4270
55.30120857,-121.8558595,4359
55.32909624,-121.9033477,3865.7
55.37577509,-122.001341,3693
55.35616431,-121.8284643,4685
55.37734213,-121.5025374,4431.4
55.2808433,-121.408625,4319.5
55.35715264,-121.4584938,4325
55.4609284,-121.0207565,3916.7
55.31071474,-120.5407585,3605.4
55.32582852,-120.5054764,3553.9
55.38816466,-120.8976697,3662
55.40627683,-120.8825937,3635.4
55.36931125,-120.8024777,3602.7
55.36937092,-120.8020972,3603.2
55.4037379,-120.5709088,3249.4
55.46940703,-120.5040432,3150
55.47733895,-120.5430506,3211.1
55.48941188,-120.6338902,3308.1
55.45805814,-120.7299423,3480
55.49186566,-120.6264129,3290.7
55.41859121,-120.924374,3649.3
55.42514379,-120.9309222,3659.2
55.43182968,-120.8819197,3580.6
