FID,FID_BCHFWe,Well_ID,LATITUDE,LONGITUDE,FID_Unconv,NAME,SHAPEAREA,OBJECTID,NEAR_FID,NEAR_DIST,NEAR_ANGLE,NEAR_FC
969,352,353.000000000000000,55.653427000000001,-120.114568000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.813585587566000,-123.470980783000002,CTB
970,165,166.000000000000000,55.653464000000000,-120.469538999999997,0,Montney Basin,26607264166.200000762939453,4,0,0.617838031379000,-123.474326880999996,CTB
971,345,346.000000000000000,55.653888999999999,-120.168373000000003,0,Montney Basin,26607264166.200000762939453,4,0,0.784296730622000,-123.470980783000002,CTB
972,696,697.000000000000000,55.654245000000003,-120.467916000000002,0,Montney Basin,26607264166.200000762939453,4,0,0.619384676498000,-123.474326880999996,CTB
973,775,776.000000000000000,55.655830999999999,-120.720446999999993,0,Montney Basin,26607264166.200000762939453,4,0,0.479435785851000,-128.241186411000001,CTB
974,781,782.000000000000000,55.655853999999998,-120.512244999999993,0,Montney Basin,26607264166.200000762939453,4,0,0.596276547850000,-123.474326880999996,CTB
975,4662,4663.000000000000000,55.656016000000001,-120.512232999999995,0,Montney Basin,26607264166.200000762939453,4,0,0.596418296164000,-123.474326880999996,CTB
976,4626,4627.000000000000000,55.657435999999997,-120.464849000000001,0,Montney Basin,26607264166.200000762939453,4,0,0.623738039648000,-123.474326880999996,CTB
977,1165,1166.000000000000000,55.658259999999999,-120.709535000000002,0,Montney Basin,26607264166.200000762939453,4,0,0.488097786875000,-128.241186411000001,CTB
978,1175,1176.000000000000000,55.658746999999998,-120.196731000000000,0,Montney Basin,26607264166.200000762939453,4,0,0.772709255359000,-123.470980783000002,CTB
979,1005,1006.000000000000000,55.658800999999997,-120.105497999999997,0,Montney Basin,26607264166.200000762939453,4,0,0.823070628802000,-123.470980783000002,CTB
980,1006,1007.000000000000000,55.659303000000001,-120.261934999999994,0,Montney Basin,26607264166.200000762939453,4,0,0.737212095397000,-123.470980783000002,CTB
981,913,914.000000000000000,55.659683999999999,-120.512394000000000,0,Montney Basin,26607264166.200000762939453,4,0,0.599389094505000,-123.474326880999996,CTB
982,4715,4716.000000000000000,55.659823000000003,-120.512178000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.599624176667000,-123.474326880999996,CTB
983,1081,1082.000000000000000,55.659987000000001,-120.187372999999994,0,Montney Basin,26607264166.200000762939453,4,0,0.778904693603000,-123.470980783000002,CTB
984,1462,1463.000000000000000,55.661397999999998,-120.706524999999999,0,Montney Basin,26607264166.200000762939453,4,0,0.492425519366000,-128.241186411000001,CTB
985,1548,1549.000000000000000,55.661495000000002,-120.103392999999997,0,Montney Basin,26607264166.200000762939453,4,0,0.826478808179000,-123.470980783000002,CTB
986,1466,1467.000000000000000,55.661577000000001,-120.186302999999995,0,Montney Basin,26607264166.200000762939453,4,0,0.780821136954000,-123.470980783000002,CTB
987,4983,4984.000000000000000,55.663035999999998,-120.184713000000002,0,Montney Basin,26607264166.200000762939453,4,0,0.782915092231000,-123.470980783000002,CTB
988,1309,1310.000000000000000,55.663153000000001,-120.244418999999994,0,Montney Basin,26607264166.200000762939453,4,0,0.750083960811000,-123.470980783000002,CTB
989,1551,1552.000000000000000,55.663229999999999,-120.545455000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.584111696636000,-123.474326880999996,CTB
990,1552,1553.000000000000000,55.663229999999999,-120.545455000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.584111696636000,-123.474326880999996,CTB
991,1553,1554.000000000000000,55.663229999999999,-120.545455000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.584111696636000,-123.474326880999996,CTB
992,1556,1557.000000000000000,55.663969000000002,-120.180083999999994,0,Montney Basin,26607264166.200000762939453,4,0,0.786246329352000,-123.470980783000002,CTB
993,1306,1307.000000000000000,55.664287000000002,-120.115322000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.822228780313000,-123.470980783000002,CTB
994,4457,4458.000000000000000,55.665351999999999,-120.242096000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.753199458559000,-123.470980783000002,CTB
995,4504,4505.000000000000000,55.665753000000002,-120.221518000000003,0,Montney Basin,26607264166.200000762939453,4,0,0.764883025595000,-123.470980783000002,CTB
996,381,382.000000000000000,55.666114000000000,-120.839676999999995,0,Montney Basin,26607264166.200000762939453,4,0,0.413712011588000,-128.241186411000001,CTB
997,373,374.000000000000000,55.666288999999999,-120.194204999999997,0,Montney Basin,26607264166.200000762939453,4,0,0.780393655551000,-123.470980783000002,CTB
998,380,381.000000000000000,55.666390999999997,-120.222470000000001,0,Montney Basin,26607264166.200000762939453,4,0,0.764890181163000,-123.470980783000002,CTB
999,395,396.000000000000000,55.666905999999997,-120.584243999999998,0,Montney Basin,26607264166.200000762939453,4,0,0.565783381586000,-123.474326880999996,CTB
1000,69,70.000000000000000,55.667119999999997,-120.537683000000001,0,Montney Basin,26607264166.200000762939453,4,0,0.591643224030000,-123.474326880999996,CTB
1001,407,408.000000000000000,55.667650999999999,-120.635557000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.538102444020000,-123.474326880999996,CTB
1002,280,281.000000000000000,55.667653000000001,-120.732360999999997,0,Montney Basin,26607264166.200000762939453,4,0,0.481346482354000,-128.241186411000001,CTB
1003,4510,4511.000000000000000,55.667755000000000,-120.584153000000001,0,Montney Basin,26607264166.200000762939453,4,0,0.566541752804000,-123.474326880999996,CTB
1004,277,278.000000000000000,55.667946999999998,-120.237730999999997,0,Montney Basin,26607264166.200000762939453,4,0,0.757771478497000,-123.470980783000002,CTB
1005,63,64.000000000000000,55.668595000000003,-120.204356000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.776718816270000,-123.470980783000002,CTB
1006,534,535.000000000000000,55.669646000000000,-120.194967000000005,0,Montney Basin,26607264166.200000762939453,4,0,0.782773694231000,-123.470980783000002,CTB
1007,791,792.000000000000000,55.669783000000002,-120.483379999999997,0,Montney Basin,26607264166.200000762939453,4,0,0.623816061245000,-123.474326880999996,CTB
1008,538,539.000000000000000,55.669876000000002,-120.220524999999995,0,Montney Basin,26607264166.200000762939453,4,0,0.768869942930000,-123.470980783000002,CTB
1009,798,799.000000000000000,55.669919000000000,-120.047310999999993,0,Montney Basin,26607264166.200000762939453,4,0,0.863461724403000,-119.274028281000000,CTB
1010,4558,4559.000000000000000,55.670259999999999,-120.222161999999997,0,Montney Basin,26607264166.200000762939453,4,0,0.768287433043000,-123.470980783000002,CTB
1011,4672,4673.000000000000000,55.670287000000002,-120.513634999999994,0,Montney Basin,26607264166.200000762939453,4,0,0.607548917206000,-123.474326880999996,CTB
1012,799,800.000000000000000,55.671232000000003,-120.512417999999997,0,Montney Basin,26607264166.200000762939453,4,0,0.609008425453000,-123.474326880999996,CTB
1013,4568,4569.000000000000000,55.671765000000001,-120.477671999999998,0,Montney Basin,26607264166.200000762939453,4,0,0.628617636165000,-123.474326880999996,CTB
1014,556,557.000000000000000,55.672080000000001,-120.478313000000000,0,Montney Basin,26607264166.200000762939453,4,0,0.628526836012000,-123.474326880999996,CTB
1015,4783,4784.000000000000000,55.672511000000000,-120.190893000000003,0,Montney Basin,26607264166.200000762939453,4,0,0.787410448050000,-123.470980783000002,CTB
1016,923,924.000000000000000,55.672736999999998,-120.044182000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.867449881120000,-119.274028281000000,CTB
1017,1012,1013.000000000000000,55.673223000000000,-120.051365000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.864361420218000,-119.274028281000000,CTB
1018,1022,1023.000000000000000,55.673541999999998,-120.157022999999995,0,Montney Basin,26607264166.200000762939453,4,0,0.806950270828000,-123.470980783000002,CTB
1019,1090,1091.000000000000000,55.673895999999999,-120.290820999999994,0,Montney Basin,26607264166.200000762939453,4,0,0.733454019254000,-123.470980783000002,CTB
1020,4820,4821.000000000000000,55.674354000000001,-120.043011000000007,0,Montney Basin,26607264166.200000762939453,4,0,0.869432979586000,-119.274028281000000,CTB
1021,1011,1012.000000000000000,55.674526000000000,-120.183965999999998,0,Montney Basin,26607264166.200000762939453,4,0,0.792911632458000,-123.470980783000002,CTB
1022,1092,1093.000000000000000,55.675153999999999,-120.475119000000007,0,Montney Basin,26607264166.200000762939453,4,0,0.632852654132000,-123.474326880999996,CTB
1023,1086,1087.000000000000000,55.675558000000002,-120.863585000000000,0,Montney Basin,26607264166.200000762939453,4,0,0.405997918726000,-130.814001826000009,CTB
1024,1087,1088.000000000000000,55.675558000000002,-120.863585000000000,0,Montney Basin,26607264166.200000762939453,4,0,0.405997918726000,-130.814001826000009,CTB
1025,1198,1199.000000000000000,55.675750000000001,-120.477140000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.632235088037000,-123.474326880999996,CTB
1026,1179,1180.000000000000000,55.675809000000001,-120.041724000000002,0,Montney Basin,26607264166.200000762939453,4,0,0.871331489412000,-119.274028281000000,CTB
1027,1338,1339.000000000000000,55.676347999999997,-120.271117000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.746366435507000,-123.470980783000002,CTB
1028,1561,1562.000000000000000,55.676634000000000,-120.181428999999994,0,Montney Basin,26607264166.200000762939453,4,0,0.796069245285000,-123.470980783000002,CTB
1029,1691,1692.000000000000000,55.677002999999999,-120.875673000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.399190761590000,-130.814001826000009,CTB
1030,1332,1333.000000000000000,55.677036000000001,-120.871559000000005,0,Montney Basin,26607264166.200000762939453,4,0,0.401904670501000,-130.814001826000009,CTB
1031,1320,1321.000000000000000,55.677101000000000,-120.042350999999996,0,Montney Basin,26607264166.200000762939453,4,0,0.872151894493000,-119.274028281000000,CTB
1032,1477,1478.000000000000000,55.677134000000002,-120.865020999999999,0,Montney Basin,26607264166.200000762939453,4,0,0.406252113631000,-130.814001826000009,CTB
1033,1568,1569.000000000000000,55.677270999999998,-120.261681999999993,0,Montney Basin,26607264166.200000762939453,4,0,0.752339909985000,-123.470980783000002,CTB
1034,1473,1474.000000000000000,55.677498999999997,-120.215261999999996,0,Montney Basin,26607264166.200000762939453,4,0,0.778131405879000,-123.470980783000002,CTB
1035,1339,1340.000000000000000,55.677774999999997,-120.583995000000002,0,Montney Basin,26607264166.200000762939453,4,0,0.574986912969000,-123.474326880999996,CTB
1036,4962,4963.000000000000000,55.678178000000003,-120.472258999999994,0,Montney Basin,26607264166.200000762939453,4,0,0.636952543463000,-123.474326880999996,CTB
1037,1486,1487.000000000000000,55.678285000000002,-120.472160000000002,0,Montney Basin,26607264166.200000762939453,4,0,0.637096400464000,-123.474326880999996,CTB
1038,1337,1338.000000000000000,55.678494999999998,-120.118857000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.832130996340000,-123.470980783000002,CTB
1039,4892,4893.000000000000000,55.678576999999997,-120.583955000000003,0,Montney Basin,26607264166.200000762939453,4,0,0.575677950207000,-123.474326880999996,CTB
1040,4986,4987.000000000000000,55.679090000000002,-120.179257000000007,0,Montney Basin,26607264166.200000762939453,4,0,0.799315844805000,-123.470980783000002,CTB
1041,4958,4959.000000000000000,55.679115000000003,-120.213003000000000,0,Montney Basin,26607264166.200000762939453,4,0,0.780725288348000,-123.470980783000002,CTB
1042,1485,1486.000000000000000,55.679507999999998,-120.161942999999994,0,Montney Basin,26607264166.200000762939453,4,0,0.809213449102000,-123.470980783000002,CTB
1043,199,200.000000000000000,55.679963000000001,-120.257890000000003,0,Montney Basin,26607264166.200000762939453,4,0,0.756676826106000,-123.470980783000002,CTB
1044,4521,4522.000000000000000,55.680036999999999,-120.117259000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.834298599451000,-123.470980783000002,CTB
1045,100,101.000000000000000,55.680995000000003,-120.510670000000005,0,Montney Basin,26607264166.200000762939453,4,0,0.618116199042000,-123.474326880999996,CTB
1046,4522,4523.000000000000000,55.681131999999998,-120.895703999999995,0,Montney Basin,26607264166.200000762939453,4,0,0.389223361435000,-130.814001826000009,CTB
1047,424,425.000000000000000,55.681652999999997,-120.115491000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.836621688267000,-123.470980783000002,CTB
1048,425,426.000000000000000,55.682116999999998,-120.892317000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.392182606347000,-130.814001826000009,CTB
1049,430,431.000000000000000,55.682827000000003,-120.504529000000005,0,Montney Basin,26607264166.200000762939453,4,0,0.623031480906000,-123.474326880999996,CTB
1050,574,575.000000000000000,55.684092000000000,-120.219992000000005,0,Montney Basin,26607264166.200000762939453,4,0,0.781022393539000,-123.470980783000002,CTB
1051,652,653.000000000000000,55.684879000000002,-120.321408000000005,0,Montney Basin,26607264166.200000762939453,4,0,0.725745941684000,-123.474326880999996,CTB
1052,4613,4614.000000000000000,55.685730000000000,-120.500868999999994,0,Montney Basin,26607264166.200000762939453,4,0,0.627471690763000,-123.474326880999996,CTB
1053,661,662.000000000000000,55.685766000000001,-120.500867000000000,0,Montney Basin,26607264166.200000762939453,4,0,0.627502822680000,-123.474326880999996,CTB
1054,821,822.000000000000000,55.686309999999999,-120.251979000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.765231275623000,-123.470980783000002,CTB
