FID,FID_BCHFWe,Well_ID,LATITUDE,LONGITUDE,FID_Unconv,NAME,SHAPEAREA,OBJECTID,NEAR_FID,NEAR_DIST,NEAR_ANGLE,NEAR_FC,RASTERVALU
2716,4591,4592.000000000000000,55.976900999999998,-120.346222999999995,0,Montney Basin,26607264166.200000762939453,4,0,0.955644100522000,-123.474326880999996,CTB,2230.0500488
2717,620,621.000000000000000,55.976951999999997,-120.399850999999998,0,Montney Basin,26607264166.200000762939453,4,0,0.926107405622000,-123.474326880999996,CTB,2221.7700195
2718,872,873.000000000000000,55.976990999999998,-120.560067000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.830949665513000,-128.241186411000001,CTB,2289.7199707
2719,860,861.000000000000000,55.977010000000000,-120.458824000000007,0,Montney Basin,26607264166.200000762939453,4,0,0.893628443911000,-123.474326880999996,CTB,2270.6999512
2720,4698,4699.000000000000000,55.977333000000002,-120.717271999999994,0,Montney Basin,26607264166.200000762939453,4,0,0.730022899754000,-130.814001826000009,CTB,2391.8400879
2721,4641,4642.000000000000000,55.977393999999997,-120.801325000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.675131557114000,-130.814001826000009,CTB,2410.7299805
2722,6242,6243.000000000000000,55.977525000000000,-120.296841000000001,0,Montney Basin,26607264166.200000762939453,4,0,0.983401897536000,-123.474326880999996,CTB,2215.9699707
2723,5793,5794.000000000000000,55.977542000000000,-120.295643999999996,0,Montney Basin,26607264166.200000762939453,4,0,0.984076299046000,-123.474326880999996,CTB,2215.9699707
2724,607,608.000000000000000,55.977558999999999,-120.473668000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.884874439914000,-128.241186411000001,CTB,2262.5600586
2725,4695,4696.000000000000000,55.977696999999999,-120.454297999999994,0,Montney Basin,26607264166.200000762939453,4,0,0.896697868731000,-123.474326880999996,CTB,2279.4199219
2726,600,601.000000000000000,55.977877999999997,-120.346331000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.956399479678000,-123.474326880999996,CTB,2230.0500488
2727,5860,5861.000000000000000,55.977888999999998,-120.404290000000003,0,Montney Basin,26607264166.200000762939453,4,0,0.924440598881000,-123.474326880999996,CTB,2230.6799316
2728,5896,5897.000000000000000,55.978169000000001,-120.608046999999999,0,Montney Basin,26607264166.200000762939453,4,0,0.802045683299000,-130.814001826000009,CTB,2290.9499512
2729,4753,4754.000000000000000,55.978180999999999,-120.560012999999998,0,Montney Basin,26607264166.200000762939453,4,0,0.831917730527000,-128.241186411000001,CTB,2289.7199707
2730,4855,4856.000000000000000,55.978383000000001,-120.608414999999994,0,Montney Basin,26607264166.200000762939453,4,0,0.801967119212000,-130.814001826000009,CTB,2290.9499512
2731,5894,5895.000000000000000,55.978746000000001,-120.346480999999997,0,Montney Basin,26607264166.200000762939453,4,0,0.957040772673000,-123.474326880999996,CTB,2230.0500488
2732,1251,1252.000000000000000,55.978766000000000,-120.424370999999994,0,Montney Basin,26607264166.200000762939453,4,0,0.914096191301000,-123.474326880999996,CTB,2240.2700195
2733,1124,1125.000000000000000,55.978940999999999,-120.653026999999994,0,Montney Basin,26607264166.200000762939453,4,0,0.773230781319000,-130.814001826000009,CTB,2321.7600098
2734,1047,1048.000000000000000,55.979025999999998,-120.800206000000003,0,Montney Basin,26607264166.200000762939453,4,0,0.677098097049000,-130.814001826000009,CTB,2410.7299805
2735,4795,4796.000000000000000,55.979075000000002,-120.652991999999998,0,Montney Basin,26607264166.200000762939453,4,0,0.773355073451000,-130.814001826000009,CTB,2321.7600098
2736,1059,1060.000000000000000,55.979216999999998,-120.514162999999996,0,Montney Basin,26607264166.200000762939453,4,0,0.861111335974000,-128.241186411000001,CTB,2284.2900391
2737,1245,1246.000000000000000,55.979252000000002,-120.295024999999995,0,Montney Basin,26607264166.200000762939453,4,0,0.985844084234000,-123.474326880999996,CTB,2215.9699707
2738,5867,5868.000000000000000,55.979336000000004,-120.799749000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.677631413757000,-130.814001826000009,CTB,2410.7299805
2739,1242,1243.000000000000000,55.979667999999997,-120.322520999999995,0,Montney Basin,26607264166.200000762939453,4,0,0.971025299582000,-123.474326880999996,CTB,2219.1699219
2740,1246,1247.000000000000000,55.979675999999998,-120.606031000000002,0,Montney Basin,26607264166.200000762939453,4,0,0.804503903018000,-130.814001826000009,CTB,2290.9499512
2741,1255,1256.000000000000000,55.979768000000000,-120.399455000000003,0,Montney Basin,26607264166.200000762939453,4,0,0.928674743352000,-123.474326880999996,CTB,2221.7700195
2742,4773,4774.000000000000000,55.979784000000002,-120.799584999999993,0,Montney Basin,26607264166.200000762939453,4,0,0.678077667309000,-130.814001826000009,CTB,2410.7299805
2743,6272,6273.000000000000000,55.979886000000000,-120.651735000000002,0,Montney Basin,26607264166.200000762939453,4,0,0.774790449132000,-130.814001826000009,CTB,2321.7600098
2744,4853,4854.000000000000000,55.979990000000001,-120.317527999999996,0,Montney Basin,26607264166.200000762939453,4,0,0.974047845891000,-123.474326880999996,CTB,2210.0600586
2745,984,985.000000000000000,55.980021000000001,-120.404173999999998,0,Montney Basin,26607264166.200000762939453,4,0,0.926282951886000,-123.474326880999996,CTB,2230.6799316
2746,5873,5874.000000000000000,55.980043000000002,-120.651747999999998,0,Montney Basin,26607264166.200000762939453,4,0,0.774900775410000,-130.814001826000009,CTB,2321.7600098
2747,978,979.000000000000000,55.980201000000001,-120.456165999999996,0,Montney Basin,26607264166.200000762939453,4,0,0.897756217679000,-123.474326880999996,CTB,2270.6999512
2748,4854,4855.000000000000000,55.980352000000003,-120.296805000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.985779847948000,-123.474326880999996,CTB,2215.9699707
2749,4851,4852.000000000000000,55.980494999999998,-120.346526999999995,0,Montney Basin,26607264166.200000762939453,4,0,0.958474299468000,-123.474326880999996,CTB,2230.0500488
2750,985,986.000000000000000,55.980566000000003,-120.560756999999995,0,Montney Basin,26607264166.200000762939453,4,0,0.833330422499000,-128.241186411000001,CTB,2289.7199707
2751,4752,4753.000000000000000,55.980578999999999,-120.404526000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.926554247853000,-123.474326880999996,CTB,2230.6799316
2752,6472,6473.000000000000000,55.980761000000001,-120.650507000000005,0,Montney Basin,26607264166.200000762939453,4,0,0.776255307714000,-130.814001826000009,CTB,2321.7600098
2753,6409,6410.000000000000000,55.980862000000002,-120.650392999999994,0,Montney Basin,26607264166.200000762939453,4,0,0.776406259120000,-130.814001826000009,CTB,2321.7600098
2754,5895,5896.000000000000000,55.980932000000003,-120.293993999999998,0,Montney Basin,26607264166.200000762939453,4,0,0.987814089503000,-123.474326880999996,CTB,2215.9699707
2755,1256,1257.000000000000000,55.981223999999997,-121.181922999999998,0,Montney Basin,26607264166.200000762939453,4,0,0.425078732498000,-134.641636019999993,CTB,2443.7900391
2756,981,982.000000000000000,55.981261000000003,-120.743013000000005,0,Montney Basin,26607264166.200000762939453,4,0,0.716171287847000,-130.814001826000009,CTB,2384.7299805
2757,1238,1239.000000000000000,55.981439000000002,-120.346486999999996,0,Montney Basin,26607264166.200000762939453,4,0,0.959283783599000,-123.474326880999996,CTB,2230.0500488
2758,1516,1517.000000000000000,55.981627000000003,-120.649296000000007,0,Montney Basin,26607264166.200000762939453,4,0,0.777702243482000,-130.814001826000009,CTB,2321.7600098
2759,4940,4941.000000000000000,55.981698999999999,-120.426821000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.915191373498000,-123.474326880999996,CTB,2240.2700195
2760,6426,6427.000000000000000,55.981718999999998,-120.649269000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.777789519685000,-130.814001826000009,CTB,2321.7600098
2761,4933,4934.000000000000000,55.982281999999998,-120.346402999999995,0,Montney Basin,26607264166.200000762939453,4,0,0.960033289076000,-123.474326880999996,CTB,2230.0500488
2762,1759,1760.000000000000000,55.982368000000001,-120.405589000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.927460200111000,-123.474326880999996,CTB,2230.6799316
2763,4943,4944.000000000000000,55.982455000000002,-121.181951999999995,0,Montney Basin,26607264166.200000762939453,4,0,0.425934230780000,-134.641636019999993,CTB,2443.7900391
2764,4972,4973.000000000000000,55.982492999999998,-120.602046000000001,0,Montney Basin,26607264166.200000762939453,4,0,0.809240526429000,-130.814001826000009,CTB,2293.4499512
2765,6304,6305.000000000000000,55.982526000000000,-120.648097000000007,0,Montney Basin,26607264166.200000762939453,4,0,0.779166311551000,-130.814001826000009,CTB,2321.7600098
