FID,FID_Fish4,Id,POINT_X,POINT_Y,FID_Unconv,NAME,SHAPEAREA,OBJECTID,RASTERVALU
65,1290,0,-120.062130018000005,55.033766603200000,0,Montney Basin,26607264166.200000762939453,4,38.9360008
66,1291,0,-120.039672135999993,55.033766603200000,0,Montney Basin,26607264166.200000762939453,4,38.3469009
67,1292,0,-120.017214253999995,55.033766603200000,0,Montney Basin,26607264166.200000762939453,4,38.4127998
68,1438,0,-120.421456132000003,55.046635004300001,0,Montney Basin,26607264166.200000762939453,4,44.7326012
69,1439,0,-120.398998250000005,55.046635004300001,0,Montney Basin,26607264166.200000762939453,4,45.0260010
70,1440,0,-120.376540367999993,55.046635004300001,0,Montney Basin,26607264166.200000762939453,4,44.4807014
71,1441,0,-120.354082485999996,55.046635004300001,0,Montney Basin,26607264166.200000762939453,4,45.6128006
72,1442,0,-120.331624603999998,55.046635004300001,0,Montney Basin,26607264166.200000762939453,4,45.2994003
73,1443,0,-120.309166720999997,55.046635004300001,0,Montney Basin,26607264166.200000762939453,4,46.2038002
74,1444,0,-120.286708838999999,55.046635004300001,0,Montney Basin,26607264166.200000762939453,4,46.5172005
75,1445,0,-120.264250957000002,55.046635004300001,0,Montney Basin,26607264166.200000762939453,4,46.6156998
76,1446,0,-120.241793075000004,55.046635004300001,0,Montney Basin,26607264166.200000762939453,4,46.9047012
77,1447,0,-120.219335193000006,55.046635004300001,0,Montney Basin,26607264166.200000762939453,4,46.8740005
78,1448,0,-120.196877310999994,55.046635004300001,0,Montney Basin,26607264166.200000762939453,4,46.8409996
79,1449,0,-120.174419428999997,55.046635004300001,0,Montney Basin,26607264166.200000762939453,4,44.8678017
80,1450,0,-120.151961546999999,55.046635004300001,0,Montney Basin,26607264166.200000762939453,4,44.2532005
81,1451,0,-120.129503665000001,55.046635004300001,0,Montney Basin,26607264166.200000762939453,4,43.3023987
82,1452,0,-120.107045782000000,55.046635004300001,0,Montney Basin,26607264166.200000762939453,4,40.3013992
83,1453,0,-120.084587900000002,55.046635004300001,0,Montney Basin,26607264166.200000762939453,4,38.6987000
84,1454,0,-120.062130018000005,55.046635004300001,0,Montney Basin,26607264166.200000762939453,4,37.4849014
85,1455,0,-120.039672135999993,55.046635004300001,0,Montney Basin,26607264166.200000762939453,4,37.1069984
86,1456,0,-120.017214253999995,55.046635004300001,0,Montney Basin,26607264166.200000762939453,4,37.4948997
87,1600,0,-120.466371895999998,55.059499271999996,0,Montney Basin,26607264166.200000762939453,4,45.3277016
88,1601,0,-120.443914014000001,55.059499271999996,0,Montney Basin,26607264166.200000762939453,4,44.8591003
89,1602,0,-120.421456132000003,55.059499271999996,0,Montney Basin,26607264166.200000762939453,4,44.7583008
90,1603,0,-120.398998250000005,55.059499271999996,0,Montney Basin,26607264166.200000762939453,4,44.6701012
