FID,FID_Fish4,Id,POINT_X,POINT_Y,FID_Unconv,NAME,SHAPEAREA,OBJECTID,RASTERVALU
150,1941,0,-120.174419428999997,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,56530.3984375
151,1942,0,-120.151961546999999,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,53696.3007813
152,1943,0,-120.129503665000001,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,50875.0000000
153,1944,0,-120.107045782000000,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,49001.8007813
154,1945,0,-120.084587900000002,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,47996.8007813
155,1946,0,-120.062130018000005,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,47325.1992188
156,1947,0,-120.039672135999993,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,46480.1015625
157,1948,0,-120.017214253999995,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,46013.8984375
158,2088,0,-120.556203425000007,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,48020.6015625
159,2089,0,-120.533745542000005,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,48292.1015625
160,2090,0,-120.511287659999994,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,48567.0000000
161,2091,0,-120.488829777999996,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,48309.8007813
162,2092,0,-120.466371895999998,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,47576.3984375
163,2093,0,-120.443914014000001,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,47596.3007813
164,2094,0,-120.421456132000003,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,47314.0000000
165,2095,0,-120.398998250000005,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,46891.1992188
166,2096,0,-120.376540367999993,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,46314.8984375
167,2097,0,-120.354082485999996,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,46153.1015625
168,2098,0,-120.331624603999998,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,46372.6992188
169,2099,0,-120.309166720999997,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,47069.1992188
170,2100,0,-120.286708838999999,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,48282.1992188
171,2101,0,-120.264250957000002,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,50073.3984375
172,2102,0,-120.241793075000004,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,52040.3007813
173,2103,0,-120.219335193000006,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,55102.6992188
174,2104,0,-120.196877310999994,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,62008.6015625
175,2105,0,-120.174419428999997,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,60281.6015625
176,2106,0,-120.151961546999999,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,54276.0000000
177,2107,0,-120.129503665000001,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,50361.3007813
178,2108,0,-120.107045782000000,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,48384.5000000
179,2109,0,-120.084587900000002,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,47672.0000000
180,2110,0,-120.062130018000005,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,47003.6992188
181,2111,0,-120.039672135999993,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,46434.1015625
182,2112,0,-120.017214253999995,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,45749.3007813
183,2251,0,-120.578661307000004,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,47561.6992188
184,2252,0,-120.556203425000007,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,48020.6015625
185,2253,0,-120.533745542000005,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,48292.1015625
186,2254,0,-120.511287659999994,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,48567.0000000
187,2255,0,-120.488829777999996,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,48309.8007813
188,2256,0,-120.466371895999998,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,47576.3984375
189,2257,0,-120.443914014000001,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,47596.3007813
190,2258,0,-120.421456132000003,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,47314.0000000
191,2259,0,-120.398998250000005,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,46891.1992188
192,2260,0,-120.376540367999993,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,46314.8984375
193,2261,0,-120.354082485999996,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,46153.1015625
194,2262,0,-120.331624603999998,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,46372.6992188
195,2263,0,-120.309166720999997,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,47069.1992188
196,2264,0,-120.286708838999999,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,48282.1992188
197,2265,0,-120.264250957000002,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,50073.3984375
